Purdue University	Expert leads cattle handling seminar for beef producers	Indiana beef producers and veterinarians are invited to attend a beef cattle handling seminar sponsored by Purdue University's Integrated Resource Management program.	Wed, 06 Jan 2016 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2016/Q1/expert-leads-cattle-handling-seminar-for-beef-producers.html	
Purdue University	Women's entrepreneurship program to host events in Lafayette, Indianapolis	Women who have an interest in entrepreneurship, innovation and collaboration are invited to attend two events to help them attain their goals.	Tue, 05 Jan 2016 10:36:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2016/Q1/womens-entrepreneurship-program-to-host-events-in-lafayette,-indianapolis.html	
Purdue University	Free classroom business workshop open to K-8 teachers	A Jan. 14 workshop at Purdue will focus on how to start a classroom business. The free workshop will provide teachers step-by-step instructions on creating a student business applying Indiana social studies, math and language arts standards.	Tue, 05 Jan 2016 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2016/Q1/free-classroom-business-workshop-open-to-k-8-teachers.html	
Purdue University	Learn new techniques, technologies in crop workshops	Purdue Extension's Pest Management Programs will host a series of crop management workshops during January at four sites throughout Indiana.	Tue, 05 Jan 2016 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2016/Q1/learn-new-techniques,-technologies-in-crop-workshops.html	
Purdue University	Learn how to raise shrimp in one-day workshop	Purdue Extension and the Indiana Aquaculture Association are offering a one-day workshop on raising marine shrimp.	Mon, 04 Jan 2016 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2016/Q1/learn-how-to-raise-shrimp-in-one-day-workshop.html	
Purdue University	Purdue Galleries to feature 'Sixty Square Inches' and '360 Degrees of Separation'	Purdue University Galleries will open two new group exhibits of small printmaking and international ceramics on Jan. 11 and 12.	Mon, 04 Jan 2016 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2016/Q1/purdue-galleries-to-feature-sixty-square-inches-and-360-degrees-of-separation.html	
Purdue University	Purdue experts to lead sessions at Fort Wayne Farm Show	Purdue Extension specialists in weed control and agricultural economics will present informational sessions at the Fort Wayne Farm Show Jan. 12-14.	Wed, 23 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-experts-to-lead-sessions-at-fort-wayne-farm-show.html	
Purdue University	Indiana Horticultural Congress Jan. 19-21	Produce farmers and agritourism operators are invited to attend Purdue Extension's Indiana Horticultural Congress and Trade Show Jan. 19-21.	Tue, 22 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/indiana-horticultural-congress-jan.-19-21.html	
Purdue University	Alumna, Catholic Relief Services head keynotes winter commencement	Purdue alumna Carolyn Yauyan Woo, a former University of Notre Dame dean and current president and CEO of Catholic Relief Services, was the keynote speaker during Purdue's winter commencement ceremonies on Dec. 20.	Sun, 20 Dec 2015 09:29:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/alumna,-catholic-relief-services-head-to-keynote-winter-commencement.html	
Purdue University	DIVA Jazz Orchestra to take part in Purdue Jazz Festival	The annual Purdue Jazz Festival will kick off its 26th year with a performance by the DIVA Jazz Orchestra at 8 p.m. Jan. 22 at Loeb Playhouse. This performance is presented by Purdue Convocations.	Thu, 17 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/diva-jazz-orchestra-to-take-part-in-purdue-jazz-festival.html	
Purdue University	Conference to bring women in ag together for education, networking	Women in all sectors of agriculture will be offered educational and networking opportunities at the 15th Annual Midwest Women in Agriculture Conference.	Mon, 14 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/conference-to-bring-women-in-ag-together-for-education,-networking.html	
Purdue University	Purdue STEM event shows off middle school exergame inventions	Middle school students will demonstrate their exercise game innovations during a showcase Thursday (Dec. 10) at Purdue University.	Tue, 08 Dec 2015 15:41:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-stem-event-shows-off-middle-school-exergame-inventions.html	
Purdue University	Purdue Extension to host dairy nutrition update	Purdue Extension will be the host of a dairy nutrition workshop focused on helping dairy cattle producers learn about the updates in nutrition made this year.	Tue, 08 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-extension-to-host-dairy-nutrition-update.html	
Purdue University	Hyperloop Technologies expert to lecture during Purdue class on Hyperloop design	A group of Purdue University students will participate in a SpaceX Hyperloop pod competition to help design test vehicles for a vacuum-tube transit system proposed by inventor and business magnate Elon Musk.	Mon, 07 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/hyperloop-technologies-expert-to-lecture-during-purdue-class-on-hyperloop-design.html	
Purdue University	Purdue students to compete for more than $10,000 in media tech contest	More than 15 teams of Purdue graduate and undergraduate students across all academic disciplines will compete Thursday (Dec. 10) in the sixth Schurz Innovation Challenge at Purdue.	Fri, 04 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-students-to-compete-for-more-than-10,000-in-media-tech-contest.html	
Purdue University	Freeman Hrabowski, president of University of Maryland, Baltimore County, to speak at Purdue Martin Luther King Jr. celebration	Freeman A. Hrabowski III, president of the University of Maryland, Baltimore County, on Jan. 19 will keynote the Purdue University celebration of the life and legacy of Dr. Martin Luther King Jr. The theme of the 2016 celebration is The Fierce Urgency of Now.	Thu, 03 Dec 2015 08:36:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/freeman-hrabowski,-president-of-university-of-maryland,-baltimore-county,-to-speak-at-purdue-martin-luther-king-jr.-celebration.html	
Purdue University	Illiana Vegetable Growers Symposium set for Jan. 5	Commercial vegetable farmers and market gardeners will have networking opportunities and get tips on how to improve their business when they meet at the Illiana Vegetable Growers Symposium.	Thu, 03 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/illiana-vegetable-growers-symposium-set-for-jan.-5.html	
Purdue University	Purdue Dance Company to present Winter Works concert	The Purdue Contemporary Dance Company will present its Winter Works 2015 dance concert Dec. 11-12.	Thu, 03 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-dance-company-to-present-winter-works-concert.html	
Purdue University	Purdue Memorial Union ushers in holiday season	The holiday season at Purdue University will begin at approximately 12:30 p.m. Monday (Dec. 7) when the 27-foot-tall Christmas tree arrives at the Memorial Union's Great Hall.	Wed, 02 Dec 2015 12:59:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-memorial-union-ushers-in-holiday-season.html	
Purdue University	Purdue Extension workshop to focus on retirement, estate management	Purdue Extension is offering families a chance to learn more about retirement and estate management during two-day workshops at five Indiana locations starting in January.	Wed, 02 Dec 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-extension-workshop-to-focus-on-retirement,-estate-management.html	
Purdue University	Extension webinar offers guidance on farm rents	Experts from the Purdue Center for Commercial Agriculture will lead a webinar Dec. 8 to help farmers determine how to balance the costs of long-term cash rents with declining operating revenue.	Mon, 30 Nov 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/extension-webinar-offers-guidance-on-farm-rents.html	
Purdue University	Purdue Extension Master Cattleman program starts Dec. 1	Purdue Extension is offering a 10-session program to help beef producers improve the profitability of their operations through effective farm management.	Fri, 20 Nov 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-extension-master-cattleman-program-starts-dec.-1.html	
Purdue University	ARA Management Academy to sharpen leadership skills	Leaders within agronomic organizations can sharpen their management and decision-making skills at the 2016 Agricultural Retailers Association Management Academy Feb. 2-4 in West Lafayette.	Tue, 24 Nov 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/ara-management-academy-to-sharpen-leadership-skills.html	
Purdue University	Purdue Graduate Student Government to host Free Speech forum Dec. 1	Purdue Graduate Student Government, with support from the Office of the President, on Dec. 1 will host 'What is Free Speech?' a discussion forum that will focus on the 'Chicago principles' on academic freedom and freedom of expression.	Wed, 18 Nov 2015 00:00:00 EST	Uncategorized	http://www.purdue.edu/newsroom/releases/2015/Q4/purdue-graduate-student-government-to-host-free-speech-forum-dec.-1.html	
